normalized_reviews,predicted_rating
"['best', 'android', 'phone', 'ios', 'user']",1
"['good', 'value', 'money', 'spend']",1
"['one', 'beast', 'price', 'also', 'competitive']",1
"['display', 'gorgeous', 'insane', 'ppi', 'camera', 'best', 'battery', 'avg', 'get', 'free', 'wireless', 'charger', 'find', 'useful', 'closest', 'samsung', 'ever', 'come', 'iphone', 'confuse', 'bite', 'iphone', 'trust', 'wrong', 'either']",1
"['buy', 'phone', 'hope', 'tat', 'samsung', 'evolve', 'disappoint', 'see', 'tat', 'inspire', 'spend', 'lot', 'money', 'utter', 'waste', 'battry', 'suck', 'would', 'rather', 'suggest', 'buy', 'htc', 'sony', 'chinese', 'brand']",0
"['time', 'read', 'review', 'price', 'phone', 'samsung', 'always', 'better', 'invest', 'iphone', 'never', 'regret', 'decision']",1
"['thing', 'always', 'come', 'mind', 'use', 'phone', 'bigger', 'battery', 'samsung', 'galaxy', 'best', 'phone', 'use', 'till', 'best', 'display', 'best', 'camera', 'best', 'performance', 'loud', 'speakers', 'phone', 'everything', 'smartphone', 'nearly', 'perfect', 'phone']",1
"['best', 'android', 'flagship', 'smartphone', 'available', 'best', 'price', 'pros', 'brilliant', 'display', 'marvellous', 'speaker', 'premium', 'build', 'quality', 'design', 'best', 'camera', 'smartphone', 'multitusking', 'dual', 'window', 'build', 'heart', 'rate', 'sensor']",1
"['excellent', 'product', 'superb', 'camera']",1
"['phone', 'absolute', 'beast', 'normally', 'write', 'review', 'anything', 'phone', 'deserve', 'lot', 'attention', 'get', 'phone', 'question', 'people', 'ask', 'get', 'iphone', 'typical', 'indian', 'mentality', 'huh', 'people', 'branch', 'conscious']",1
"['best', 'phone']",1
"['ive', 'beeb', 'use', 'phone', 'weeks', 'pro', 'con', 'pros', 'beautiful', 'look', 'phone', 'comfortable', 'grip', 'feel', 'really', 'premium', 'decent', 'amount', 'feauture', 'rather', 'say', 'something', 'everyone', 'software', 'hardware', 'camera', 'superb', 'dispatch', 'superb']",1
"['every', 'thing', 'fine', 'battery', 'must', 'mah', 'minimum', 'capacity']",0
"['absolute', 'beast', 'phone', 'dont', 'worry', 'battery', 'life', 'turn', 'bluetooth', 'nfc', 'google', 'install', 'samsung', 'push', 'service', 'playstore', 'battery', 'life', 'skyrocket', 'like', 'anything', 'fetch', 'hours', 'screen', 'time', 'average', 'auto', 'brightness', 'need', 'even']",1
"['amaze', 'smart', 'phone', 'mind', 'blow', 'course', 'samsung', 'best', 'phone']",1
"['service', 'best', 'product']",1
"['samsung', 'galaxy', 'nice', 'choice', 'love', 'android', 'smartphone', 'say', 'best', 'phone', 'around', 'game', 'fan', 'iphones', 'customise', 'fan', 'android', 'atleast', 'snapdragon', 'price', 'main', 'factor', 'durable']",1
"['one', 'responsive', 'intuitive', 'phone', 'use', 'till', 'date', 'mali', 'gpu', 'exceptional', 'job', 'pros', 'metallic', 'body', 'class', 'along', 'corn', 'gorilla', 'glass', 'nothing', 'beat']",1
"['phone', 'absolutely', 'beast', 'review', 'one', 'week', 'usage', 'lag', 'even', 'use', 'heavy', 'game', 'like', 'asphalt', 'camera', 'brilliant', 'best', 'display', 'smartphone', 'con', 'battery', 'average', 'bad']",1
"['another', 'overprice', 'phone', 'samsung', 'better', 'iphone']",0
"['even', 'though', 'love', 'live', 'samsung', 'major', 'disappointments', 'new', 'samsung', 'galaxy', 'edge', 'mhl', 'hdmi', 'support', 'usb', 'usb', 'type', 'user', 'replaceable', 'battery', 'micro', 'card', 'slot', 'dustproof', 'waterproof']",1
"['excellent', 'design', 'awesome', 'camera', 'best', 'device', 'samsung']",1
"['good', 'mobiel', 'bettry', 'poor', 'hours', 'bakap']",0
"['depth', 'review', 'design', 'display', 'camera', 'battery', 'life', 'performance', 'feature', 'design', 'metal', 'glass', 'matte', 'aluminum', 'alloy', 'frame', 'gorilla', 'glass', 'front', 'back', 'live', 'worlds', 'apart', 'plastic', 'construction', 'five', 'generations', 'galaxy']",1
"['best', 'phone', 'samsung', 'long', 'time', 'think', 'best', 'galaxy', 'phone', 'since', 'preminum', 'design', 'best', 'camera', 'smartphone', 'useful', 'software', 'feature', 'instead', 'gimmky', 'ones', 'earlier', 'galaxy', 'phone', 'better', 'htc', 'one', 'camera', 'best', 'screen', 'smartphone', 'right']",1
"['phone', 'design', 'user', 'interface', 'best', 'samsung', 'do', 'yet', 'camera', 'front', 'back', 'fast', 'impressive', 'design', 'sturdy', 'back', 'glass', 'make', 'phone', 'slippery', 'disadvantage', 'battery', 'hardly', 'last', 'day', 'moderate', 'usage']",1
"['samsung', 'always', 'create', 'new', 'phone', 'phone', 'samsung', 'galaxy', 'best', 'phone', 'available', 'market', 'design', 'like', 'iphone', 'iphone', 'plus', 'aluminium', 'body', 'look', 'like', 'iphone', 'brilliant', 'display', 'primary', 'camera', 'optical', 'image', 'stabilization', 'auto', 'focus', 'lead', 'flash', 'front']",1
"['design', 'display', 'beautiful', 'bold', 'design', 'samsung', 'pick', 'grasp', 'significance', 'reality', 'like', 'samsung', 'come', 'slim', 'sandwich', 'glass', 'aluminum', 'thick', 'lightweight']",1
"['samsung', 'galaxy', 'anticipate', 'smartphone', 'fastest', 'smartphone', 'earth', 'nah', 'fastest', 'whole', 'galaxy', 'first', 'impressions', 'phone', 'lay', 'hand']",1
"['real', 'shame', 'copy', 'iphone', 'design', 'include', 'bendgate', 'controversy', 'publicity', 'make', 'decision', 'consider', 'phone', 'check', 'review', 'purchase', 'buyer', 'pay', 'review', 'take', 'already', 'price', 'weeks']",0
"['great', 'people', 'say', 'copy', 'iphone', 'see', 'make', 'glass', 'rather', 'aluminium', 'iphone', 'software', 'totally', 'different', 'ios', 'iphone', 'iphone', 'doesnt', 'blaster', 'top']",1
"['advantage', 'quad', 'super', 'amoled', 'display', 'pixel', 'density', 'ppi', 'best', 'class', 'rear', 'camera', 'front', 'camera', 'camera', 'best', 'class', 'feature', 'amaze', 'quick', 'launch', 'feature', 'open', 'camera', 'second', 'track', 'auto', 'focus', 'must']",1
"['good', 'handset', 'good', 'leap', 'smart', 'phone', 'excellent', 'design', 'ergonomically', 'craft', 'piece', 'display', 'awesome']",1
"['look', 'excellent', 'gold', 'colour', 'smart', 'msg', 'samsung', 'mobile', 'massege', 'easily', 'jata', 'galaxy', 'nahi', 'jata', 'mms', 'convert', 'hota', 'price', 'mutabik', 'internal', 'memory', 'kam', 'service', 'poor', 'year', 'samsung', 'coustmer', 'iii', 'user']",1
"['irrespective', 'beauty', 'beast', 'attribute', 'might', 'exist', 'phone', 'basic', 'thing', 'uninterrupted', 'call', 'capability', 'phone', 'terrible', 'network', 'connectivity', 'sim', 'area', 'work', 'flawless', 'whereas', 'voice', 'always', 'break', 'disappoint']",0
"['phone', 'give', 'multiple', 'capabilities', 'whether', 'use', 'business', 'game', 'performance', 'extremely', 'good', 'display', 'design', 'jaw', 'drop']",1
"['look', 'buy', 'galaxy', 'contact', 'want', 'sell', 'absolute', 'excellent', 'new', 'condition', 'latest', 'update', 'instal', 'evry', 'accessiories', 'jst']",1
"['late', 'review', 'serve', 'well']",1
"['battery', 'life', 'way', 'less', 'drain', 'quickly']",0
"['bring', 'product', 'two', 'months', 'ago', 'months', 'charger', 'cable', 'work', 'even', 'try', 'different', 'cable', 'phone', 'charge', 'battery', 'draind', 'quickly', 'really', 'regret', 'buy', 'product']",0
"['use', 'year', 'still', 'best', 'phone', 'invest', 'look', 'best', 'specs', 'best', 'feel', 'need', 'upgrade', 'still', 'work', 'like', 'charm']",1
"['fast', 'job', 'battery', 'weak', 'sturdy', 'phone', 'top', 'panel', 'separate', 'glass', 'bottom', 'back', 'panel', 'build', 'quality', 'par', 'phone', 'run', 'fast', 'softwares', 'pre', 'instal']",1
"['everything', 'good', 'purchase', 'product', 'service', 'delivery', 'etc']",1
"['use', 'galaxy', 'awesome', 'phone', 'issue', 'battery', 'life', 'averything', 'galaxy', 'better', 'service', 'give', 'super', 'amoled', 'display', 'give', 'awesome', 'expiriance', 'watch', 'guy', 'ready', 'buy']",1
"['best', 'smartphone', 'currently', 'best', 'build', 'quality', 'best', 'camera', 'sure', 'many', 'hesitant', 'buy', 'want', 'best', 'camera', 'phone', 'definitely', 'want', 'regret', 'buy', 'phone', 'lot', 'research', 'among', 'phone']",1
"['great', 'phone', 'bite', 'expensive', 'though', 'use', 'almost', 'months', 'hang', 'even', 'get', 'little', 'hot', 'back', 'play', 'game', 'long', 'usage', 'think', 'screen', 'brightness', 'cause', 'heat', 'normal', 'keep', 'auto', 'mode']",1
"['galaxy', 'popular', 'brand', 'samsung', 'brand', 'value', 'elegant', 'sleek', 'stun', 'display', 'vivid', 'color', 'perfect', 'voice', 'quality', 'great', 'camera', 'take', 'crisp', 'picture', 'even', 'low', 'light', 'condition', 'one', 'best', 'android', 'iphones', 'market', 'price', 'range']",1
"['awesome', 'performance', 'single', 'issue', 'till', 'date', 'camera', 'clarity', 'battery', 'backup', 'awesome', 'value', 'money', 'smartphone']",1
"['max', 'casback']",0
"['excellent', 'work', 'worth', 'purchase']",1
"['dock', 'charger']",0
"['good', 'worthy', 'money']",1
"['good', 'product', 'recommend', 'anyone', 'look', 'high', 'end', 'phone']",1
"['phone', 'wow', 'amaze', 'phone', 'please', 'mail']",1
"['know', 'phone', 'get', 'hot', 'download', 'even', 'use', 'never', 'see', 'poor', 'product', 'compare', 'phone']",0
"['water', 'proof', 'tell', 'guy']",0
"['probably', 'one', 'fastest', 'phone', 'available', 'right', 'best', 'camera', 'display', 'processor']",1
"['buy', 'samsung', 'mobiles', 'purchase', 'service', 'poor', 'request', 'buy']",0
"['use', 'phone', 'since', 'last', 'month', 'dispaly', 'awesome', 'quick', 'charge', 'technology', 'charge', 'yhe', 'phone', 'hour', 'fully', 'best', 'thing', 'phone', 'camera', 'overall', 'happy', 'phone', 'quality']",1
"['buy', 'ebay', 'use', 'custom', 'rom', 'man', 'battery', 'life', 'bolster', 'hrs', 'screen', 'time', 'fast', 'best', 'fast', 'charge', 'get', 'phone', 'always', 'hand', 'rather', 'charge', 'plug']",1
"['overheat', 'problem', 'get', 'heat', 'call', 'internet']",0
"['compare', 'price', 'good', 'choice', 'better']",1
"['good', 'buy', 'could', 'delay', 'avoid']",0
"['good', 'phone', 'must', 'buy', 'like', 'buy', 'expensive', 'phone']",1
"['first', 'mobile', 'process', 'fastest', 'mobile', 'launch', 'batery', 'life', 'better', 'iphone', 'apple', 'lovers', 'sam', 'haters', 'say', 'phone', 'bad', 'best', 'camera', 'ever', 'work', 'fast', 'good', 'front', 'camera', 'base', 'model', 'give', 'look', 'great', 'use', 'galaxy', 'series', 'years']",1
"['phone', 'work', 'beautifully', 'look', 'best', 'phone', 'beat', 'iphone', 'proud', 'user']",1
"['phone', 'edge', 'fool', 'description']",0
"['product', 'samsung', 'galaxy', 'edge', 'excellent', 'lowest', 'price', 'available', 'online', 'manufacturer', 'warranty', 'buy']",1
"['better', 'another']",0
"['awesome', 'performance', 'single', 'issue', 'till', 'date', 'camera', 'clarity', 'battery', 'backup', 'awesome', 'value', 'money', 'smartphone', 'great', 'look', 'love', 'color', 'sleekly', 'design', 'infect', 'perfect', 'voice', 'quality', 'great', 'camera', 'take', 'crisp', 'picture', 'even', 'low', 'light', 'condition']",1
"['phone', 'great', 'looker', 'especially', 'blue', 'topaz', 'someone', 'hat', 'touchwiz', 'samsung', 'anything', 'prefer', 'stock', 'android', 'surprisingly', 'phone', 'fail', 'change', 'perception', 'towards', 'touchwiz', 'software', 'eat', 'close', 'ram', 'anytime']",1
"['nice', 'look', 'phone', 'great', 'feature', 'apps']",1
"['premium', 'smart', 'phone', 'tough', 'build', 'quality', 'load', 'host', 'high', 'end', 'feature', 'single', 'sim', 'support', 'powerful', 'performence', 'excellent', 'camera', 'unique', 'feature', 'decent', 'battery', 'backup']",1
"['vikayacha', 'ahe', 'pramod', 'jadha']",0
"['absolutely', 'love', 'phone', 'complaints']",1
"['great', 'camera', 'great', 'performance', 'battery', 'backup', 'slightly', 'disappoint', 'average', 'use', 'seem', 'last', 'full', 'day', 'get', 'overheat', 'sometimes']",0
"['phone', 'stop', 'work', 'hang', 'within', 'days', 'use']",0
"['poor', 'quality', 'item']",0
"['wait', 'phone', 'long', 'time', 'want', 'emerald', 'green', 'parcel', 'arrive', 'open', 'wow', 'express', 'fully', 'hold', 'hand', 'slightly', 'complicate', 'old', 'mobile', 'joy', 'learn', 'trick']",1
"['good', 'trade', 'good', 'sler', 'good', 'product', 'fine']",1
"['samsung', 'galaxy', 'edge', 'world', 'slim', 'metal', 'glass', 'design', 'incredible', 'screen', 'fantastic', 'speed', 'best', 'galaxys', 'yet', 'metal', 'glass', 'give', 'samsung', 'galaxy', 'edge', 'look', 'feel', 'supreme', 'quality', 'make', 'stand', 'wherever', 'take']",1
"['fine', 'expect', 'go', 'well', 'box', 'say', 'give', 'try']",1
"['simply', 'fantastic', 'phone']",1
"['item', 'arrive', 'immediately', 'reveal', 'number', 'irritate', 'fault', 'constantly', 'make', 'beep', 'sound', 'seem', 'indicate', 'attempt', 'something', 'fail', 'repeatedly', 'way', 'stop', 'mute', 'phone', 'ideal']",0
"['without', 'doubt', 'best', 'phone', 'market', 'beat', 'apple', 'phone', 'hand', 'would', 'seriously', 'recommend', 'phone', 'anyone', 'simple', 'easy', 'use', 'set', 'minutes', 'pending', 'service', 'provider', 'absolutely', 'thrill', 'samsung', 'products', 'number', 'years']",1
"['smartbuydirect', 'awful', 'order', 'edge', 'cancel', 'order', 'without', 'notification', 'disappoint', 'make', 'matter', 'worse', 'relisted', 'phone', 'higher', 'price', 'false', 'advertise', 'massive', 'time', 'waste']",0
"['order', 'samsung', 'edge', 'get', 'email', 'next', 'day', 'say', 'cancel', 'explanation', 'link', 'order', 'much', 'higher', 'price', 'false', 'advertisement', 'best']",0
"['absolutely', 'rubbish', 'way', 'overprice']",0
"['phone', 'recieved', 'source', 'france', 'send', 'phone', 'send', 'come', 'travel', 'adaptor', 'use', 'european', 'one', 'box', 'quick', 'start', 'instructions', 'also', 'french']",0
"['device', 'fine', 'although', 'buyer', 'beware', 'purchase', 'samsung', 'changable', 'batteries', 'like', 'remove', 'function', 'like', 'iphone', 'permanent', 'battery', 'one', 'last', 'long']",1
"['great', 'price', 'device', 'like', 'color', 'blue', 'topaz', 'blue', 'sky', 'color']",1
"['absolutely', 'mint', 'condition', 'phone', 'mad', 'beat', 'iphones', 'far']",1
"['amaze', 'phone', 'one', 'best', 'samsung', 'design']",1
"['like', 'phone', 'great', 'great', 'screen', 'sorely', 'disappoint', 'fact', 'remove', 'battery', 'replace', 'later', 'card', 'slot', 'like', 'iphone', 'esk', 'way', 'put', 'sim']",0
"['phone', 'work', 'well', 'good', 'experience', 'purchase']",1
"['good', 'service', 'issue', 'describe', 'reasonable', 'price']",1
"['explore', 'work', 'fine', 'far']",1
"['much', 'say', 'great']",1
"['great', 'phone', 'even', 'greater', 'price']",1
"['say', 'tin']",1
"['samsung', 'brilliant', 'phone', 'samsung', 'galaxy', 'exceptional', 'cut', 'rest']",1
"['work', 'great', 'straighttalk', 'issue', 'put', 'sim', 'card', 'work', 'great']",1
"['love', 'already', 'unlock', 'use', 'almost', 'every', 'carrier', 'around', 'globe', 'work', 'verizon', 'well']",1
"['love', 'phone', 'battery', 'life', 'suck', 'warn', 'redemption', 'super', 'mean', 'rip', 'fast', 'fast', 'charger', 'much', 'love', 'speed', 'feel', 'quality', 'phone', 'miss', 'micro', 'hdmi', 'port', 'dinosaur', 'motorola', 'razr', 'maxx']",1
"['hand', 'free', 'feature', 'work']",0
"['awesome', 'husband', 'love']",1
"['exactly', 'need']",1
"['buy', 'phone', 'days', 'back', 'give', 'intermittent', 'network', 'loss', 'begin', 'couple', 'days', 'signal', 'use', 'disappear', 'reappear', 'totally', 'go', 'change', 'new', 'sim', 'also', 'help']",0
"['exquisitely', 'craft', 'captivatingly', 'brilliant', 'inspire', 'work', 'glass', 'blowers', 'artisan', 'metal', 'smiths', 'samsung', 'galaxy', 'represent', 'unique', 'fusion', 'glass', 'mould', 'metal', 'sculpture', 'techniques']",1
"['display', 'overall', 'experience', 'fine', 'heat', 'problem', 'due', 'metal', 'body', 'heat', 'rise', 'rapidly']",0
"['really', 'great', 'phone', 'right', 'call', 'best', 'android', 'smartphone', 'get', 'mine', 'yesterday']",1
"['awesome', 'mobile', 'quick', 'response', 'best', 'mobile']",1
"['star', 'review', 'say', 'import', 'warranty', 'mine', 'definitely', 'indian', 'mrp', 'sticker', 'even', 'warn', 'indian', 'sim', 'card', 'insert', 'countries', 'else', 'system', 'lock', 'else', 'say', 'phone']",0
"['galaxy', 'leave', 'much', 'galaxy', 'dna', 'behind', 'perhaps', 'even', 'shock', 'materials', 'face', 'decisions', 'seal', 'battery', 'leave', 'microsd', 'card', 'slot', 'choices', 'make', 'service', 'stay', 'slim']",1
"['advantage', 'quad', 'super', 'amoled', 'display', 'pixel', 'density', 'ppi', 'best', 'class', 'rear', 'camera', 'front', 'camera', 'camera', 'best', 'class', 'feature', 'amaze', 'quick', 'launch', 'feature', 'open', 'camera', 'second', 'track', 'auto', 'focus', 'must']",1
"['get', 'fool', 'guy', 'import', 'warranty', 'cheat']",0
"['get', 'gold', 'platinum', 'best', 'android', 'smartphone', 'till', 'date', 'well', 'secure', 'superb', 'camera', 'amaze', 'display', 'latest', 'lollipop', 'well', 'build', 'gorilla', 'glass', 'latest', 'alloy', 'metal', 'classy', 'price', 'must', 'buy', 'compare', 'iphone', 'iphone', 'plus']",1
"['fantastic', 'cam', 'suck', 'awesome', 'build', 'look']",1
"['load', 'hardware', 'sleek', 'stylish', 'faster', 'process', 'better', 'game', 'experience', 'front', 'cam', 'really', 'cool', 'sad', 'part', 'gosh', 'waterproof', 'memory', 'expansion', 'slot', 'expect', 'samsung']",1
"['overheat', 'charge']",0
"['great', 'camera', 'worst', 'battery', 'hours', 'onscreen', 'time', 'powersaving', 'mode']",0
"['pros', 'amaze', 'display', 'mind', 'blow', 'camera', 'beast', 'performance', 'stellar', 'look', 'smoothest', 'smartphone', 'experience', 'ever', 'better', 'iphone', 'fast', 'charge', 'con', 'delicate', 'apply', 'case', 'soon', 'buy', 'card', 'support', 'really', 'big', 'deal', 'battery', 'life', 'average', 'hours']",1
"['phone', 'suck', 'completely', 'dis', 'satisfy', 'use', 'god', 'know', 'samsung', 'make', 'bad', 'device', 'waste', 'money', 'need', 'buy', 'device', 'best', 'device', 'develop', 'apart', 'hang', 'issue']",1
"['awesome', 'phone', 'average', 'battery', 'life']",1
"['love', 'even', 'however', 'months', 'use', 'battery', 'get', 'discharge', 'quickly', 'hence', 'star']",0
"['rubbish', 'battery', 'life']",0
"['beautiful', 'product', 'camera', 'screen', 'amaze', 'produce', 'gorgeous', 'accurate', 'photos', 'multi', 'task', 'work', 'well', 'recommend', 'instal', 'separate', 'launcher', 'top', 'touchwiz', 'battery', 'hugest', 'downfall', 'drain', 'exceptionally', 'quickly']",1
"['fantastic', 'phone', 'gold', 'look', 'great', 'well', 'probably', 'best', 'phone', 'ever', 'add', 'memory', 'card', 'away', 'check', 'specs', 'need', 'know']",1
"['phone', 'excellent', 'problems', 'work', 'properly']",1
"['really', 'nice', 'love', 'everything', 'go', 'well']",1
"['daughter', 'love', 'replacement', 'motog', 'second', 'gen', 'fast', 'plenty', 'memory']",1
"['long', 'term', 'samsung', 'fan', 'love', 'tech', 'phone', 'absolutely', 'great', 'although', 'battery', 'life', 'good', 'would', 'like', 'year', 'still', 'last', 'day', 'unless', 'play', 'clash', 'clans', 'much']",1
"['everything', 'mostly', 'fine', 'rear', 'camera', 'smash', 'twice', 'flush', 'back', 'case', 'seem', 'likely', 'break', 'even', 'careful', 'far', 'better', 'buy', 'phone', 'design', 'flaw']",0
"['excellent', 'genuine', 'seal', 'problems', 'great', 'phone']",1
"['one', 'year', 'purchase', 'neither', 'drop', 'expose', 'water', 'screen', 'turn', 'purple', 'blue', 'first', 'turn', 'completely', 'black', 'usable', 'anymore']",0
"['still', 'best', 'smart', 'phone', 'samsung', 'produce']",1
"['great', 'price', 'son', 'want', 'one', 'xmas', 'take', 'box', 'update', 'get', 'sim', 'love', 'bits', 'love', 'fast', 'charge', 'option', 'although', 'get', 'trickle', 'pad', 'charger', 'well', 'good', 'product', 'con', 'far', 'card', 'slot', 'know', 'edge']",1
"['wife', 'love', 'new', 'galaxy']",1
"['would', 'help', 'better', 'instruction', 'manual', 'use', 'operate', 'various', 'applications']",0
"['buy', 'phone', 'oct', 'still', 'go', 'great', 'battery', 'charge', 'last', 'two', 'days', 'use', 'moderately', 'issue', 'picture', 'quality', 'amaze', 'love', 'phone', 'upgrade', 'galaxy', 'happy', 'buy']",1
"['great', 'phone', 'slight', 'crack', 'screen', 'barely', 'noticeable', 'therefore', 'worth', 'discount', 'price', 'pay', 'phone', 'fast', 'sleek', 'feel', 'good', 'hand', 'issue', 'battery', 'life', 'great', 'unlikely', 'last', 'full', 'day', 'even', 'fairly', 'limit', 'usage']",1
"['nope', 'go', 'galaxy', 'edge', 'one', 'pay', 'design', 'matter', 'millions', 'friends', 'love', 'show', 'thats', 'one', 'buy', 'review', 'rave', 'samsung', 'galaxy', 'edge', 'better', 'price']",1
"['lot', 'nice', 'feature', 'lot', 'space', 'battery', 'suck', 'though', 'camera', 'could', 'bite', 'better', 'overall', 'like', 'lot']",0
"['great', 'camera', 'samsung', 'phone', 'love', 'huge', 'storage', 'option', 'model', 'screen', 'stun', 'samsung', 'pay', 'option', 'awesome', 'feature', 'best', 'way', 'get', 'rid', 'plastic', 'wallet', 'big', 'drawbacks', 'value', 'side', 'card', 'battery', 'replacement', 'capability']",1
"['galaxy', 'meet', 'exceed', 'expectations', 'purchase', 'phone', 'upgrade', 'die', 'active', 'wonderful', 'screen', 'high', 'pixel', 'density', 'screen', 'sharp', 'colorful', 'biggest', 'sell', 'point', 'capabilities']",1
"['finger', 'print', 'pick', 'little', 'week', 'many', 'time', 'work', 'use', 'backup', 'number']",0
"['love', 'phone', 'plenty', 'memory', 'really', 'fast', 'processor', 'around', 'everything', 'could', 'ask', 'issue', 'battery', 'life', 'go', 'quick', 'deal', 'amaze', 'phone']",1
"['great', 'overall', 'device', 'would', 'like', 'better', 'battery', 'life', 'micro']",1
"['lover', 'everything', 'take', 'great', 'picture', 'easy', 'use', 'apps', 'iphone', 'picture', 'quality', 'much', 'better', 'love']",1
"['love', 'love', 'love', 'phone', 'use', 'phone', 'everything', 'print', 'phone', 'phone', 'block', 'phone', 'number', 'let', 'know', 'harassment', 'issue', 'sales', 'ads', 'say', 'many', 'ppl', 'report', 'phone', 'fantastic', 'plus', 'feature']",1
"['best', 'phone', 'havever', 'ever', 'own', 'awesome', 'screen']",1
"['always', 'samsung', 'fan', 'products', 'keep', 'improve', 'simple', 'use', 'quick', 'learn', 'problems', 'overview', 'give', 'thumb']",1
"['upgrade', 'years', 'galaxy', 'iii', 'crack', 'screen', 'boy', 'glad', 'happen', 'love', 'everything', 'camera', 'screen', 'resolution']",1
"['great', 'phone', 'several', 'recent', 'model', 'samsung', 'phone', 'tablets', 'phone', 'great', 'offer', 'ton', 'internal', 'memory', 'fantastic', 'design', 'many', 'update', 'feature', 'seemingly', 'usefulness', 'design', 'meet', 'expectations', 'like', 'never']",1
"['really', 'like', 'galaxy', 'get', 'gold', 'color', 'one', 'cameras', 'amaze', 'photograph', 'look', 'professional', 'wife', 'even', 'admit', 'camera', 'better', 'enjoy', 'lot', 'pre', 'instal', 'apps', 'like', 'peel', 'smart', 'remote', 'health', 'everything', 'run', 'like', 'seemless']",1
"['far', 'really', 'like', 'phone', 'still', 'learn', 'wish', 'space', 'main', 'screen', 'important', 'items', 'quite', 'satisfy']",1
"['tablet', 'idea', 'start', 'think', 'could', 'become', 'practical', 'joke', 'size', 'reduce', 'fit', 'shirt', 'pocket', 'never', 'happen', 'smartphones', 'always', 'small', 'slow', 'lack', 'function', 'galaxy', 'smartphone', 'finally', 'use', 'tablet']",1
"['hand', 'best', 'galaxy', 'yet', 'many', 'feature', 'smoke', 'apple', 'product', 'market', 'future', 'samsung', 'product', 'line', 'much', 'user', 'friendly', 'much', 'galaxy', 'name']",1
"['honestly', 'like', 'phone', 'perfect', 'amount', 'storage', 'like', 'much', 'purchase', 'one', 'husband', 'durable', 'constantly', 'drop', 'phone', 'could', 'say', 'butter', 'finger']",1
"['phone', 'act', 'since', 'get', 'barely', 'months', 'old', 'constantly', 'go', 'split', 'screen', 'command', 'even', 'open', 'app', 'without', 'cycle', 'several', 'apps', 'detect', 'finger', 'movement', 'hide', 'command', 'attempt', 'select', 'option']",0
"['like', 'build', 'battery', 'storage', 'make', 'phone', 'go', 'smoother', 'lag', 'note', 'note', 'edge', 'freeze', 'time', 'especially', 'upload', 'lot', 'picture', 'video', 'facebook', 'freeze', 'restart']",0
"['recently', 'go', 'day', 'civil', 'right', 'tour', 'south', 'go', 'without', 'say', 'take', 'multitude', 'picture', 'capture', 'awesome', 'experience', 'whereas', 'hesitate', 'buy', 'phone', 'mainly', 'initial', 'cost', 'thankful', 'every', 'dollar', 'spend']",1
"['quality', 'wise', 'already', 'issue', 'two', 'brand', 'new', 'phone', 'battery', 'life', 'phone', 'worst', 'night', 'time', 'picture', 'awful', 'conclusion', 'wait', 'right', 'time', 'buy', 'phone', 'previous', 'brand']",0
"['bite', 'worry', 'battery', 'life', 'change', 'battery', 'great', 'speed', 'phone', 'great', 'picture', 'beautiful', 'glad', 'get', 'phone', 'regret']",1
"['galaxy', 'best', 'phone', 'ever', 'use', 'sharp', 'camera', 'super', 'fast', 'performance', 'also', 'battery', 'life', 'longer', 'expect']",1
"['great', 'phone', 'sleak', 'sexy', 'fast']",1
"['use', 'phone', 'month', 'happy', 'apps', 'come', 'phone', 'want', 'use']",1
"['absolutely', 'love', 'samsung', 'galaxy']",1
"['study', 'look', 'several', 'different', 'options', 'new', 'phone', 'several', 'months', 'galaxy', 'simply', 'best', 'phone', 'ever', 'hold', 'hand', 'exceded', 'far', 'expectations', 'glad', 'phone', 'settle']",1
"['phone', 'easy', 'use', 'clarity', 'picture', 'excellent', 'would', 'highly', 'recommend', 'phone', 'friends']",1
"['love', 'phone', 'always', 'android', 'little', 'upset', 'update', 'phone', 'lag', 'like', 'iphone', 'send', 'message', 'clear', 'cache', 'memory', 'ram', 'delete', 'message', 'reset', 'keyboard', 'settinng', 'still', 'hasnt', 'fix', 'issue', 'get', 'pretty', 'anoyed']",0
"['galaxy', 'years', 'love', 'phone', 'fast', 'dependable', 'display', 'gorgeous']",1
"['samsung', 'galaxy', 'like', 'month', 'love', 'far', 'love', 'almost', 'everything', 'like', 'come', 'detail', 'manual', 'device', 'use', 'different', 'program', 'apps', 'load']",1
"['review', 'title', 'sound', 'like', 'glow', 'review', 'actually', 'high', 'praise', 'expect', 'much', 'electronics', 'days', 'least', 'say', 'device', 'meet', 'expectations', 'say', 'great', 'deal']",1
"['able', 'adapt', 'lack', 'additional', 'memory', 'capabilities', 'battery', 'life', 'tough', 'pill', 'deal']",0
"['get', 'replacement', 'factory', 'warranty', 'phone', 'microphone', 'quit', 'work', 'original', 'device', 'replacement', 'arrive', 'next', 'morn', 'reinstall', 'duplicate', 'original', 'completely', 'automate', 'best', 'restore', 'ever', 'thanx', 'samsung', 'engineer', 'nice', 'work']",0
"['love', 'samsung', 'products', 'really', 'enjoy', 'boyfriend', 'good', 'hop', 'like', 'better']",1
"['far', 'best', 'phone', 'ever', 'own', 'glitches', 'fast', 'great', 'screen', 'sturdy', 'house', 'already', 'talk', 'friends', 'buy', 'samsung', 'galaxy', 'even', 'imagine', 'upcoming', 'galaxy', 'could', 'possibly', 'surpass', 'phone']",1
